source_event_id,financial_year,event_date,policy_id,product_code,product_name,region,distribution_channel,policy_status,written_premium_inr,premium_collected_inr,claim_flag,claim_amount_inr,claim_status,ceded_reinsurance_inr,commission_inr,insurance_revenue_inr
EVT00000899,2022,2022-04-12,POL00346,SME,SME Package,South,Direct,Expired,80413.22,62681.38,False,0,,16203.89,5571.98,74312.27
EVT00000900,2022,2022-08-09,POL00093,Travel,Travel,North,Broker,Active,63835.74,56727.29,False,0,,17417.98,4240.72,54586.67
EVT00000901,2022,2022-05-31,POL00013,Health,Retail Health,North,Broker,Active,120213.65,101824.39,False,0,,10607.16,16902.13,106535.17
EVT00000902,2022,2022-08-12,POL00061,Property,Commercial Property,East,Agent,Cancelled,17590.39,16441.51,False,0,,3248.39,1814.51,16138.53
EVT00000903,2022,2022-12-12,POL00149,Travel,Travel,South,Broker,Expired,132986.32,127005.46,False,0,,12723.72,6783.88,124868.47
EVT00000904,2022,2022-10-16,POL00333,Travel,Travel,West,Direct,Active,115837.44,103908.53,False,0,,9159.22,10269.6,104388.95
EVT00000905,2022,2022-04-18,POL00266,SME,SME Package,Central,Bancassurance,Active,89422.36,83996.66,False,0,,5596.08,15457.27,87844.74
EVT00000906,2022,2022-02-24,POL00221,SME,SME Package,East,Direct,Active,68375.68,53308.26,True,55703.47,Closed,9336.26,11576.01,68260.87
EVT00000907,2022,2022-04-15,POL00119,Property,Commercial Property,South,Agent,Active,185823.48,174435.51,True,302176.43,Closed,9662.73,29402.03,158668.46
EVT00000908,2022,2022-03-12,POL00145,SME,SME Package,West,Bancassurance,Active,184180.02,151715.6,True,235043.82,Open,33764.16,19558.92,163820.48
EVT00000909,2022,2022-12-28,POL00143,Motor,Private Motor,East,Agent,Expired,55157.66,42393.49,True,35287.53,Repudiated,13193.01,6435.23,53313.01
EVT00000910,2022,2022-10-28,POL00353,Property,Commercial Property,North,Bancassurance,Active,157481.98,138635.2,True,159548.66,Open,52717.84,20716.29,139668.73
EVT00000911,2022,2022-09-22,POL00193,Health,Retail Health,South,Direct,Active,110715.52,88215.49,False,0,,9913.2,14672.07,95581.46
EVT00000912,2022,2022-06-28,POL00371,Health,Retail Health,North,Bancassurance,Active,126240.28,101261.97,True,96764.92,Settled,29541.93,16667.94,111748.83
EVT00000913,2022,2022-06-01,POL00248,SME,SME Package,South,Direct,Expired,193508.28,177445.92,False,0,,46250.08,24714.78,180255.28
EVT00000914,2022,2022-06-27,POL00050,Health,Retail Health,North,Direct,Active,102800.66,83458.62,False,0,,10573.9,17920.32,97567.28
EVT00000915,2022,2022-07-29,POL00357,Travel,Travel,South,Bancassurance,Expired,191169.96,172103.57,False,0,,11219.53,16216.97,168662.74
EVT00000916,2022,2022-04-23,POL00032,SME,SME Package,East,Direct,Active,95180.57,90636.42,False,0,,12203.08,5435.03,87835.09
EVT00000917,2022,2022-01-11,POL00174,Motor,Private Motor,East,Bancassurance,Active,129371.21,102414.62,True,146733.47,Settled,11483.58,15546.51,128406.33
EVT00000918,2022,2022-10-02,POL00195,Motor,Private Motor,East,Direct,Expired,125213.57,114411.76,False,0,,19862.54,9490.83,109380.18
EVT00000919,2022,2022-09-27,POL00203,Health,Retail Health,East,Broker,Expired,78278.45,62928.34,False,0,,25988.77,4281.03,66771.85
EVT00000920,2022,2022-07-13,POL00053,SME,SME Package,West,Bancassurance,Active,68015.02,51423.51,False,0,,17440.48,3699.41,65463.59
EVT00000921,2022,2022-10-05,POL00336,Travel,Travel,South,Direct,Expired,24223.74,21223.08,False,0,,6535.36,1274.65,23288.65
EVT00000922,2022,2022-04-14,POL00310,Health,Retail Health,North,Bancassurance,Active,136406.62,112951.15,False,0,,27786.94,7235.85,121552.96
EVT00000923,2022,2022-09-17,POL00052,Property,Commercial Property,Central,Bancassurance,Active,99061.33,79800.17,False,0,,13231.36,8615.86,94646.36
EVT00000924,2022,2022-04-29,POL00126,Travel,Travel,North,Bancassurance,Expired,209708.97,197268.01,False,0,,38938.99,26239.7,179035.63
EVT00000925,2022,2022-09-08,POL00229,Property,Commercial Property,West,Agent,Active,78476.32,74742.43,False,0,,6169.55,5650.55,76885.15
EVT00000926,2022,2022-07-30,POL00304,Health,Retail Health,North,Broker,Active,185670.92,163548.49,False,0,,51648.91,10706.02,171562.28
EVT00000927,2022,2022-06-14,POL00160,Property,Commercial Property,South,Agent,Active,127846.22,108878.13,True,159805.25,Repudiated,27317.75,11594.64,121172.81
EVT00000928,2022,2022-01-20,POL00237,Travel,Travel,Central,Agent,Expired,98248.83,75590.3,True,5368.59,Open,9811.04,10501.64,97834.95
EVT00000929,2022,2022-06-15,POL00218,Travel,Travel,South,Bancassurance,Active,193333.59,165210.67,True,43566.29,Settled,51423.43,31789.73,172195.68
EVT00000930,2022,2022-08-25,POL00315,Property,Commercial Property,Central,Broker,Active,118929.26,95276.07,False,0,,31438.05,13976.49,105571.83
EVT00000931,2022,2022-06-09,POL00108,Property,Commercial Property,South,Broker,Active,183834.5,138327.24,False,0,,17483.53,10794.07,183199.61
EVT00000932,2022,2022-04-26,POL00360,Health,Retail Health,South,Agent,Active,78179.45,59828.93,False,0,,7578.4,7470.74,73009.71
EVT00000933,2022,2022-10-15,POL00177,Motor,Private Motor,South,Direct,Active,201240.27,172370.63,False,0,,32235.16,30127.39,199257.29
EVT00000934,2022,2022-07-16,POL00278,Health,Retail Health,North,Broker,Active,53885.59,42816.48,False,0,,4742.54,6353.18,51014.81
EVT00000935,2022,2022-04-21,POL00170,SME,SME Package,Central,Direct,Cancelled,164300.29,148522.83,False,0,,18531.76,8272.06,145368.73
EVT00000936,2022,2022-12-07,POL00047,SME,SME Package,South,Broker,Active,193418.19,160698.5,False,0,,12699.21,22537.41,177162.04
EVT00000937,2022,2022-02-10,POL00242,Property,Commercial Property,East,Agent,Active,91368.29,86204.15,False,0,,14298.91,14529.79,82007.22
EVT00000938,2022,2022-08-11,POL00310,Health,Retail Health,South,Direct,Expired,186053.73,165610.42,False,0,,53339.65,25879.66,173715.72
EVT00000939,2022,2022-04-08,POL00334,Property,Commercial Property,South,Agent,Expired,189338.93,178487.2,False,0,,33555.28,24653.19,185825.6
EVT00000940,2022,2022-09-15,POL00196,Property,Commercial Property,South,Agent,Active,84530.17,67516.12,False,0,,12555.73,14237.86,83462.64
EVT00000941,2022,2022-10-20,POL00007,SME,SME Package,East,Agent,Active,144034.9,122368.23,False,0,,37633.34,12335.52,123666.07
EVT00000942,2022,2022-03-20,POL00016,Travel,Travel,Central,Bancassurance,Active,108371.06,104982.75,False,0,,31669.19,5956.63,92584.16
EVT00000943,2022,2022-04-10,POL00362,Health,Retail Health,South,Agent,Active,187310.26,143107.29,False,0,,12867.77,11739.07,174500.58
EVT00000944,2022,2022-09-22,POL00336,SME,SME Package,North,Direct,Expired,187824.77,155729.29,False,0,,60426.5,23720.42,186255.52
EVT00000945,2022,2022-04-12,POL00008,Travel,Travel,West,Agent,Active,182910.08,160116.09,False,0,,13753.12,19688.78,163033.03
EVT00000946,2022,2022-12-23,POL00353,SME,SME Package,West,Broker,Active,186530.29,183783.16,False,0,,40694.91,12180.97,171596.27
EVT00000947,2022,2022-07-11,POL00045,SME,SME Package,West,Agent,Active,27199.08,25360.08,True,30168.21,Open,7616.2,4148.83,24006.69
EVT00000948,2022,2022-05-23,POL00236,Motor,Private Motor,South,Direct,Expired,144171.29,140620.32,True,196877.34,Closed,20637.56,14317.7,128753.83
EVT00000949,2022,2022-06-28,POL00072,SME,SME Package,East,Bancassurance,Active,47908.0,46513.5,True,27548.52,Repudiated,6197.55,5446.43,44880.43
EVT00000950,2022,2022-12-16,POL00396,SME,SME Package,West,Broker,Active,184961.53,156555.17,False,0,,20937.43,26132.17,166842.37
EVT00000951,2022,2022-04-06,POL00148,Health,Retail Health,East,Direct,Active,171962.71,140072.82,False,0,,10220.5,11175.64,163149.59
EVT00000952,2022,2022-06-21,POL00244,Health,Retail Health,West,Direct,Active,88116.95,79049.51,True,112127.83,Settled,27386.64,4496.32,80469.38
EVT00000953,2022,2022-08-31,POL00173,Motor,Private Motor,South,Direct,Active,106970.34,85206.17,True,156385.16,Repudiated,24396.98,15006.31,102653.36
EVT00000954,2022,2022-02-25,POL00125,Property,Commercial Property,East,Direct,Active,93044.46,70716.79,False,0,,11192.4,15958.81,92024.04
EVT00000955,2022,2022-10-18,POL00216,Travel,Travel,East,Bancassurance,Active,42773.5,33859.34,False,0,,9797.5,6017.89,39720.02
EVT00000956,2022,2022-08-24,POL00385,Health,Retail Health,South,Direct,Expired,19405.62,14992.78,False,0,,1793.82,1843.4,17647.45
EVT00000957,2022,2022-01-03,POL00001,Health,Retail Health,South,Broker,Active,25039.56,20258.15,True,6793.43,Closed,2409.84,3059.72,24196.76
EVT00000958,2022,2022-02-19,POL00245,Health,Retail Health,East,Agent,Active,153598.72,142031.96,False,0,,38481.25,24280.13,146830.18
EVT00000959,2022,2022-06-27,POL00199,Health,Retail Health,East,Broker,Active,77347.71,63486.9,False,0,,24117.41,9869.73,71942.44
EVT00000960,2022,2022-07-23,POL00251,SME,SME Package,North,Broker,Expired,45769.93,37018.23,False,0,,9173.98,2297.97,43018.04
EVT00000961,2022,2022-07-18,POL00040,Health,Retail Health,South,Bancassurance,Active,52781.26,45331.19,False,0,,12995.46,5560.11,47120.19
EVT00000962,2022,2022-12-18,POL00346,Travel,Travel,North,Direct,Cancelled,97408.22,77038.77,False,0,,29248.74,10757.76,84004.47
EVT00000963,2022,2022-08-05,POL00376,Motor,Private Motor,West,Agent,Active,35292.78,30942.68,False,0,,1887.34,4764.39,33546.82
EVT00000964,2022,2022-06-21,POL00395,Motor,Private Motor,East,Bancassurance,Active,142432.84,128319.03,False,0,,26361.61,14024.98,131185.22
EVT00000965,2022,2022-10-30,POL00274,Property,Commercial Property,North,Broker,Cancelled,120722.87,102115.61,False,0,,11482.7,11326.83,119530.92
EVT00000966,2022,2022-07-09,POL00133,Health,Retail Health,Central,Bancassurance,Active,106529.79,80958.5,False,0,,20035.61,6019.95,100127.27
EVT00000967,2022,2022-01-19,POL00130,Travel,Travel,East,Direct,Expired,12988.43,10609.06,False,0,,2274.51,1403.79,11620.13
EVT00000968,2022,2022-05-21,POL00306,Motor,Private Motor,East,Agent,Active,91997.49,73028.38,False,0,,8078.89,6329.77,85007.29
EVT00000969,2022,2022-01-20,POL00177,Travel,Travel,Central,Broker,Expired,199559.06,196179.84,False,0,,44046.77,11032.29,179401.25
EVT00000970,2022,2022-05-12,POL00076,SME,SME Package,North,Bancassurance,Active,161784.6,135000.06,False,0,,22746.23,16517.58,141980.47
EVT00000971,2022,2022-01-26,POL00370,Motor,Private Motor,West,Agent,Expired,129029.77,128865.85,False,0,,27321.7,19765.3,123112.28
EVT00000972,2022,2022-04-03,POL00192,SME,SME Package,West,Broker,Expired,100632.47,94264.19,False,0,,13389.77,13815.55,94664.3
EVT00000973,2022,2022-04-24,POL00348,Property,Commercial Property,East,Agent,Active,11968.42,10216.02,True,7952.01,Settled,947.23,948.22,11446.01
EVT00000974,2022,2022-06-27,POL00033,SME,SME Package,East,Bancassurance,Active,142571.8,118646.54,False,0,,46900.68,7361.52,128469.94
EVT00000975,2022,2022-04-17,POL00228,Health,Retail Health,West,Bancassurance,Active,155917.78,143170.95,True,11958.86,Open,37329.09,19173.58,140605.86
EVT00000976,2022,2022-01-12,POL00383,SME,SME Package,East,Direct,Active,74851.67,68760.64,True,85315.04,Closed,17760.77,9239.39,68287.85
EVT00000977,2022,2022-04-19,POL00385,Property,Commercial Property,Central,Bancassurance,Cancelled,87560.28,77438.15,False,0,,29301.67,5783.73,79624.03
EVT00000978,2022,2022-11-03,POL00057,SME,SME Package,East,Broker,Expired,170577.42,169911.43,False,0,,36677.75,16335.04,150562.36
EVT00000979,2022,2022-07-26,POL00143,Property,Commercial Property,East,Agent,Active,153610.9,139521.81,False,0,,30828.39,18314.43,135755.92
EVT00000980,2022,2022-10-25,POL00254,Travel,Travel,East,Bancassurance,Active,193148.48,164178.83,True,289027.75,Repudiated,47680.09,26815.91,167024.85
EVT00000981,2022,2022-07-29,POL00335,Travel,Travel,West,Bancassurance,Active,14156.69,11410.97,False,0,,2845.61,855.99,13244.83
EVT00000982,2022,2022-07-19,POL00012,Property,Commercial Property,Central,Broker,Active,140604.97,129509.94,False,0,,7988.59,18021.98,136173.38
EVT00000983,2022,2022-02-03,POL00283,SME,SME Package,South,Broker,Active,161288.74,130616.27,False,0,,42554.06,12253.44,140304.67
EVT00000984,2022,2022-06-19,POL00016,Health,Retail Health,Central,Bancassurance,Active,152938.27,131666.59,True,51161.88,Repudiated,30597.52,9856.94,143853.89
EVT00000985,2022,2022-08-02,POL00082,Health,Retail Health,West,Agent,Active,14852.38,13652.58,False,0,,5178.44,2407.3,12781.29
EVT00000986,2022,2022-07-24,POL00134,SME,SME Package,North,Agent,Active,183483.81,140355.31,False,0,,54768.51,26471.13,157059.57
EVT00000987,2022,2022-07-07,POL00367,SME,SME Package,West,Bancassurance,Expired,29968.08,28822.33,False,0,,6711.16,4582.43,28718.39
EVT00000988,2022,2022-05-06,POL00212,Property,Commercial Property,South,Broker,Expired,52538.02,40679.21,False,0,,3794.34,8768.35,48531.29
EVT00000989,2022,2022-04-24,POL00388,Property,Commercial Property,East,Direct,Active,78100.18,67368.75,True,40875.72,Open,21742.84,5407.9,69764.12
EVT00000990,2022,2022-12-22,POL00190,SME,SME Package,East,Direct,Active,159757.38,142489.2,False,0,,42163.75,21970.83,139494.74
EVT00000991,2022,2022-07-06,POL00066,Health,Retail Health,Central,Direct,Expired,62548.82,50475.62,False,0,,14071.55,4333.83,53279.71
EVT00000992,2022,2022-07-13,POL00370,SME,SME Package,Central,Bancassurance,Active,198800.85,197429.29,False,0,,44956.95,22890.4,184586.71
EVT00000993,2022,2022-05-23,POL00249,Health,Retail Health,Central,Bancassurance,Active,198192.32,149349.44,False,0,,30265.97,17878.94,175131.95
EVT00000994,2022,2022-11-17,POL00312,Motor,Private Motor,South,Direct,Active,128714.49,117086.31,True,173658.49,Closed,35063.55,12519.14,110041.37
EVT00000995,2022,2022-09-25,POL00051,Property,Commercial Property,Central,Agent,Active,211871.11,203746.15,False,0,,15643.33,32570.8,194284.73
EVT00000996,2022,2022-10-10,POL00127,Health,Retail Health,East,Broker,Active,145971.13,118422.26,False,0,,27270.3,8062.02,137412.94
EVT00000997,2022,2022-06-13,POL00143,Motor,Private Motor,South,Agent,Expired,36100.38,29807.73,True,18119.61,Repudiated,6833.13,4324.88,34916.72
EVT00000998,2022,2022-10-25,POL00325,Motor,Private Motor,South,Bancassurance,Active,25677.88,20525.59,False,0,,2940.07,2910.33,24019.07
EVT00000999,2022,2022-11-20,POL00221,Motor,Private Motor,West,Broker,Active,142605.7,133890.46,False,0,,17900.49,14678.68,127006.27
EVT00001000,2022,2022-06-08,POL00091,Property,Commercial Property,Central,Bancassurance,Active,209704.37,172987.09,False,0,,26151.52,17990.01,195903.65
EVT00001001,2022,2022-06-05,POL00321,Travel,Travel,North,Broker,Active,75672.0,75186.84,False,0,,7486.93,4428.53,69224.91
EVT00001002,2022,2022-12-17,POL00049,Travel,Travel,East,Broker,Active,31046.88,25084.35,False,0,,4396.71,4645.69,28587.39
EVT00001003,2022,2022-11-01,POL00154,SME,SME Package,South,Broker,Active,48683.66,41335.35,True,16366.82,Closed,7190.79,5702.83,44840.88
EVT00001004,2022,2022-10-16,POL00214,Property,Commercial Property,South,Direct,Active,189522.36,156527.38,True,115844.9,Settled,56623.48,17245.6,169850.42
EVT00001005,2022,2022-05-12,POL00202,Travel,Travel,North,Bancassurance,Active,94663.01,86280.43,True,79480.33,Settled,5286.35,13400.88,83425.69
EVT00001006,2022,2022-05-21,POL00151,Property,Commercial Property,North,Direct,Active,89070.14,79229.41,False,0,,25762.86,11604.26,81589.63
EVT00001007,2022,2022-12-19,POL00055,Motor,Private Motor,South,Broker,Active,109692.73,102048.9,False,0,,37442.51,6140.6,104088.83
EVT00001008,2022,2022-02-07,POL00362,Travel,Travel,South,Direct,Cancelled,132256.25,101153.44,True,83553.59,Settled,23996.22,11499.76,121778.4
EVT00001009,2022,2022-10-13,POL00167,Travel,Travel,South,Broker,Active,129706.68,115498.49,False,0,,19242.33,15701.78,123105.08
EVT00001010,2022,2022-08-17,POL00272,Property,Commercial Property,North,Broker,Expired,22416.83,21216.97,False,0,,3232.25,3607.91,22097.74
EVT00001011,2022,2022-01-12,POL00383,Health,Retail Health,South,Direct,Active,105690.38,88066.83,False,0,,27608.24,8793.07,101689.74
EVT00001012,2022,2022-08-12,POL00072,Motor,Private Motor,West,Bancassurance,Active,111107.8,84665.01,False,0,,35987.22,12954.5,94711.64
EVT00001013,2022,2022-02-14,POL00017,SME,SME Package,East,Bancassurance,Active,78755.54,60387.97,True,15785.83,Open,16501.55,12113.93,76939.82
EVT00001014,2022,2022-06-23,POL00294,Travel,Travel,Central,Broker,Expired,170628.44,146354.27,True,140250.94,Closed,41826.68,10151.26,161615.16
EVT00001015,2022,2022-04-25,POL00233,SME,SME Package,West,Agent,Active,70288.52,63675.95,False,0,,3694.46,6460.22,61331.95
EVT00001016,2022,2022-04-07,POL00300,Property,Commercial Property,Central,Bancassurance,Active,50470.29,48218.37,False,0,,16048.19,7214.1,47266.86
EVT00001017,2022,2022-06-17,POL00396,Health,Retail Health,South,Direct,Active,13559.59,12210.14,False,0,,3848.74,1630.0,13467.37
EVT00001018,2022,2022-08-14,POL00162,Health,Retail Health,South,Broker,Active,97948.13,80098.99,False,0,,11280.76,9422.1,85273.33
EVT00001019,2022,2022-02-17,POL00064,Travel,Travel,North,Bancassurance,Expired,189087.88,151676.1,True,150947.37,Closed,21119.16,18807.75,183826.49
EVT00001020,2022,2022-04-18,POL00090,SME,SME Package,Central,Agent,Active,52443.25,51665.72,False,0,,8260.71,9408.13,47842.36
EVT00001021,2022,2022-06-08,POL00047,SME,SME Package,East,Bancassurance,Active,31742.38,27432.98,True,46493.72,Repudiated,10743.86,2000.04,28696.98
EVT00001022,2022,2022-11-28,POL00034,Travel,Travel,East,Broker,Cancelled,25903.71,23595.57,False,0,,4958.19,4498.7,23085.58
EVT00001023,2022,2022-12-05,POL00166,Motor,Private Motor,South,Broker,Active,9966.08,8766.72,True,10018.51,Open,681.23,1537.86,9766.28
EVT00001024,2022,2022-07-06,POL00151,Property,Commercial Property,Central,Bancassurance,Expired,96878.7,76888.69,False,0,,9243.6,15037.93,92063.85
EVT00001025,2022,2022-01-15,POL00057,Health,Retail Health,North,Bancassurance,Active,93574.71,78911.18,False,0,,22137.35,5025.16,79901.06
EVT00001026,2022,2022-02-17,POL00241,Motor,Private Motor,South,Bancassurance,Active,87931.8,79105.81,False,0,,8569.11,4567.35,86575.74
EVT00001027,2022,2022-09-01,POL00215,Motor,Private Motor,North,Bancassurance,Active,95996.29,93551.83,False,0,,29478.03,14901.05,81607.24
EVT00001028,2022,2022-04-11,POL00241,Property,Commercial Property,South,Direct,Active,85503.54,77244.1,False,0,,16530.99,12597.53,83604.96
EVT00001029,2022,2022-05-08,POL00065,Health,Retail Health,Central,Broker,Expired,38230.25,34973.13,False,0,,10137.91,3314.52,36022.54
EVT00001030,2022,2022-03-09,POL00116,Property,Commercial Property,South,Direct,Active,214478.83,196696.2,False,0,,47860.98,35360.22,206754.17
EVT00001031,2022,2022-04-04,POL00168,Travel,Travel,East,Broker,Active,206140.37,156369.08,False,0,,34118.09,11593.83,181338.47
EVT00001032,2022,2022-10-23,POL00008,Health,Retail Health,North,Broker,Active,76376.86,68206.19,False,0,,11698.68,10061.33,74280.19
EVT00001033,2022,2022-09-07,POL00208,Travel,Travel,South,Bancassurance,Active,123726.44,96439.17,True,171847.71,Settled,18704.51,20542.11,109905.29
EVT00001034,2022,2022-08-23,POL00396,SME,SME Package,West,Agent,Active,80583.5,70894.8,True,54908.34,Open,27352.14,5351.52,71241.35
EVT00001035,2022,2022-04-04,POL00057,Motor,Private Motor,Central,Direct,Active,81696.34,70515.48,False,0,,27112.12,14347.35,81349.29
EVT00001036,2022,2022-09-29,POL00204,SME,SME Package,South,Broker,Expired,55033.7,41505.31,False,0,,8595.22,7051.01,48031.52
EVT00001037,2022,2022-03-19,POL00269,Motor,Private Motor,Central,Direct,Active,155063.29,154953.77,True,46833.03,Closed,37288.41,25067.89,137066.43
EVT00001038,2022,2022-08-28,POL00277,SME,SME Package,West,Broker,Active,211320.03,208620.37,False,0,,67683.06,37268.64,207951.94
EVT00001039,2022,2022-03-24,POL00165,Health,Retail Health,East,Agent,Active,158168.3,145045.08,True,209617.98,Open,10718.54,16346.51,137854.55
